text,immoral
"갱에 심하게 취약하고 말리면 복구가 힘듦 제이스들 보면 보통 0 6 0 이렇잖아그... 기동력도 좋고 밀치기까지 있는 제이스가 갱에 심하게 취약한 건 아닌 것 같습니다. 오히려 제이스 상대로는 갱 신중하게 가야해서 갱 난이도가 높은 편인데.... 그리고 복구가 힘들진 않아요. 똥싸면 ㅂㅅ되는 건 맞는데 중후반 성장력이 좋고 킬 캐치력이 뛰어나서 060 하고도 최종 스코어는 11 8 3 이런 식으로 되는 경우가 더 많습니다뭐라는거야 프로도 해설도 갱에 취약하다는 챔인데 ""기동력도 좋고"" ? q 논타겟이였으면 인정인데 해머 e 캐논 e 둘 다 딜교에 써야돼서 아끼기 힘들어요",
조금만 방심하면 내 블루 서리하더라,
롤 시작한 애가 얘 재밌어 보인다고콤보 알려달랬는데 기본콤보 알려주니까청약철회함ㅋㅋ,
제이스 안하는 사람은 eq라 하고 제이스 하는 사람은 qe라함주위에서 eq라고 할때마다 뭔가 불편한데 맞는 말이긴해서 지적하진 않음달걀이 먼저냐 닭이 먼저냐 느낌,
"지가 라인전 잘하는 줄 아는, 범인 척 하는 고양이들이 좋아하는 픽입니다",
딜량 스찌질 원탑챔프ㅋㅋㅋ 하루종일 뒤에서 EQ 깔짝대면서 의미없는 딜 뻥튀기 오지게하고 게임끝나면 딜량보면서 딜딜이나침,
제이스 잘하는 애 만났을때가 탑에서 젤 빡침.본인은 0.5초만에 풀콤보 다박아 넣고 마지막에 밀치기+난입으로 거리벌리고 도망감.,
갱불러서 몇번 물어죽이면 ㅈ밥 되는데 꼭 어디선가 제압 먹고와서 존나 짱쎄짐,
어딜가 ^^ㅣ발 맞서싸워,
얘가 야스오 요네보다 과학같음. 아군에 얘있다? 겜 10분전에 030 기본임,
갱안오면 이새끼가 걍 변수없이 초반부터끝까지 이기는데 지면 자살추천,
이새끼 해머폼 넉백이랑 퍼뎀 방마저 증가 삭제시키면 황밸임,
이젠 야스오가 아니고 이새끼가 과학이다,
얘가 망해도 쌘이유1.망치폼 q 깡딜은 330 캐논폼 qe는 4622. E 깡딜은 적 “최대체력”의 22%이다 월식까지 합쳐지면 최대체력의 약 30퍼를 날려버리는거임요약 순수 스킬깡딜은 약 800 월식 뜬 기준에서 e는 28퍼 q스킬의 높은 계수까지 감안하면 레벨 아이템코어수 불문하고 1코제이스한테 풀콤맞으면 방어력에 투자안한 딜러들은 빈사상태가 된다,
장점:잘하면 정말 무상성 마냥 줘팰수있음단점:얘를 잘할시간에 다른챔프 3개는 마스터 가능함,
이 씹년이 딜교 하나는 레넥보다 졷같음,
륜테라에는 진보국가인 필토오버가 있으니까보수정권 국가도 만들어주셈.마법 보수 데마시아?,
몇데스를 박아도 3코어 세릴다까지 꾸역꾸역 나오면 귀신같이 1인분 이상 가능한 개새끼임,
칼바에서 죽을때 딜량표 보면 평타딜이 가장 쎈데 어떻게 된거임?,
손 빠르고 피지컬 좋은 애들이 제이스하면 카운터가 없음. 말파 같은 것도 1~2렙 구간에 킬 내거나 딜교 잘 해놓으면 초반 말려서 갱 없이는 말파가 지게 될 수도 있음. 물론 못하는 애들이 하면 근거리와 원거리가 공존하는 300원일 뿐이긴 함. 근데 요새는 성능이 좋아져서 그런지 못해도 세긴 세더라,
아칼리 상대로 최대한 첫귀환에 주포 뽑아야함,
ㅅ1발 붙으면 밀치고 eq날리고 어떻게 해야되니 정말,
파워슬램파워슬램파워슬램파워슬램,
놀라지마~,
동력 공급이었냐?? 동력 공격 아니었음? ㅅㅂ ㅋㅋㅋ,
제이스 특)아무도 후픽 안 줘서 선픽 뽑았는데 나머지 팀원들이 조합 안 맞춰줌특히 정글,
못하는 제이스만큼 띠꺼운게 없음,
이새끼로 말파어렵다는새끼들 걍 핑계임 말뚝딜박아도 이새끼가 이기고 사거리부터 이새끼가 더긴데 어렵긴 병신들 ㅋㅋ붙어도 풀피 맞딜해도 이기고 사거리로 패기도 쉬운데 병신새끼들임?세상 어느 돌대가리가 맞딜을 해주냐 Q 던지고 튀지,
뼈방패냐 재바냐,
진보는 나의힘 북한 선제공격 이제이명스라는 댓글이 잊혀지지 않는다,
갱에 심하게 취약하고 말리면 복구가 힘듦 제이스들 보면 보통 0 6 0 이렇잖아,
eq qe로 불편해하는애들은 걍 지적못해서 안달난 애들임실제로는 e먼저쓰고 심리전도 많이함 qe만 쓰는애들은 하수,
갱에 심하게 취약하고 말리면 복구가 힘듦 제이스들 보면 보통 0 6 0 이렇잖아그... 기동력도 좋고 밀치기까지 있는 제이스가 갱에 심하게 취약한 건 아닌 것 같습니다. 오히려 제이스 상대로는 갱 신중하게 가야해서 갱 난이도가 높은 편인데.... 그리고 복구가 힘들진 않아요. 똥싸면 ㅂㅅ되는 건 맞는데 중후반 성장력이 좋고 킬 캐치력이 뛰어나서 060 하고도 최종 스코어는 11 8 3 이런 식으로 되는 경우가 더 많습니다,
물몸애들은 중후반eq맞으면 피가 5/2정도 빠짐,
Qe든 eq든 솔직히 거의 동시에 누르지않냐,
근데 갱에 약하다는 것도 보통 라인전 쌘 픽이면 먼저 밀고 시야 잡을 수 있는 시간이 무조건 있을텐데 갱에 약하다고 보기는 어렵지 않을까? 물론 시야를 먼저 먹기 어렵거나 갱을 당하면 애초에 원거리 기반이니까 죽기야 하겠지 근데 그거 때문에 갱에 약하다고 볼 순 없음,
이새끼로 말파어렵다는새끼들 걍 핑계임 말뚝딜박아도 이새끼가 이기고 사거리부터 이새끼가 더긴데 어렵긴 병신들 ㅋㅋ붙어도 풀피 맞딜해도 이기고 사거리로 패기도 쉬운데 병신새끼들임?,
놀랍게도 얘 궁 얼음 감옥에는 딜이 없음 바닥에 생기는 얼음장판이 딜이 있는거,
얘 예전에 머리 투구 빛나던거 다시 넣어주면 안되냐 그 패시브 좀비들 활성화 상태일때만 잠시 켜주면 안됨..?얘 프레 일러 개이쁘다,
"리산만 하면 ㅈㄳㄲ들 죽어도 갱 안오더라 상대 ㅈㄱ만 5,6번씩 오는거 실화냐 리산인데 왜 갱 안오냐고 좀 오라고 오기만 하면 킬인데 한번을 안오냐 상대 갱 다 회피하면 뭐함 갱 안 와서 암살자들 발 풀려서 바텀 터지는데리산인데 갱을 안 온다? 그럼 겜 져야지",
사기캐,
리산은 사거리 짧아서 뚜벅이 짜증나겐 할수 있어도 애니비아 르블랑 처럼 한대도 안맞긴 힘들어,
흐잌! 흐아아아아~~ 흐아앍! 하아아아! 무릎꿇어라! 을려주지!!,
리산이 갱호응에 좋은건 맞는데 굳이 안와도 라클하고 로밍가면되는데 왜 미드지박령하면서 킬한개 먹을려고 애쓰는거임?,
"문의 답변이 왔는데 좀 하이텐션이시네... ㅋㅋGM스위프트관련 부서에 깡총깡총 달려가 앞구르기를 하면서 문을 열고! "" 우리 소환사님의 건의사항을 검토해주세요!  ""라고힘차게 외치고 왔답니다~! (・∧‐)ゞ 건의사항을 진심을 담아서 전하고 왔으니, 이제 소환사님과 같이어서 빨리 건의사항이 이루어지도록 조금 기다림의 시간이 필요할 거 같아요!오옹이",
한때 미드라이너의 기본 소양이던 시절이 있었지,
너프좀 해라 제발,
이거 칼바람에서 걍 극딜 템 가고 대가리 박으면 이기더라 ㅋㅋ 개꿀잼임 EE플W궁존야띵,
그래서 문의 넣고옴 ㅎ 상시 활성화 시켜주거나 얼음 노예가 활성화 되었을때 라도 투구가 빛나게 해달라고일단 문의는 넣었는데 안해줄거 같은 느낌이 세게 들음...,
서슬여왕 리산드라 투구 빛나는거 이뻐서 시즌 6에 샀는데 이렇게  말도 없이 효과를 삭제 시키네 ㅅ발ㄹ들이,
요샌 여진 안드나여,
리산이면 갱좀 와주세요 제발 갱 받으려고 리산 하는거잖아,
진짜 개노잼 챔피언,
날먹중 최강 날먹 ㅋㅋ 걍 e로 진입하고 존야 띵 누르면 한타 박살냄 ㅋㅋ,
브루전데 딜도 탱도 안되는 병신,
평캔하면 패시브스택 안차는 병신,
반반가면 망하는 병신,
옛날엔 다슬람이 다리우스가 아니라 다이애나를 뜻하는 말이었지..팁창에도 개사기라고 욕밖에 없었는데 지금은 걍 ㅂㅅ거리는 소리밖에 없네,
리산드라 하위호환임할 이유가 없음,
걍 ㄹㅇ로 와리처럼 궁에도 e 표식 주면 안되나,
피즈Q처럼 다이애나E에 온힛 달아주는건 어떰?패시브 3번 때릴 필요 없이Q E 평 평 하면 3타 터지고리치배인 가면 암살도 될거같은데,
다이애나 버프안)eq를 쓰면 확정적으로 e초기화를 시켜준다패시브 평타를 2타로 바꿔준다(3타버그라도 고치던가)궁 ap계수 버프이거 세개중에 하나라도 쳐해야 살아날듯,
얘는 그냥 딜이랑 탱 둘다 되서 좆사기거나 둘다 안되서 좆병신 이거밖에 없음,
극딜가자니 궁이약하고 패시브때매 템포가 느려서 원딜 잡기힘들고.브루저가자니 너무 물몸이고.탱을가자니 딜이 안들어가네?...진짜 이럴거면 롤백해라...,
여기 팁창 ㅈㄴ이상하네 해작빌드가면 안죽고 딜ㅈㄴ쎈데 ㅋㅋ,
"들어가면 다죽이고 나와야하는 챔프그냥 전진 스탑 전진, 뒤는 없음",
얘 마공점 드는거 어떰?해보니까 노플일때 메이킹이 안되서 너무 답답하던데,
역대똥,
제발 이새낀 더 까였으면 좋겠다,
개똥구데기 챔 ㅋㅋㅋㅋ3연버프는 받아야 살아날듯 ㄹㅇ 안쓰는 이유가 있음진심 궁싸개 원툴,
살리는법 간단함Q표식을 여러 대상을 맞추면 E여러번 쓸 수 있게 해주면 됨,
칼날비 내셔 다이애나 해보셈아니다 이 앙마야..,
애 미드로 아직 쓸만한가,
이놈 q 어케피함,
칼날비 내셔 다이애나 해보셈,
우릎 언제 나와ㅏ  얘 탱가면 개재밌는데 얼건 종말 만 뽑아도  보호막강타 쉼없이 터져서 소리 개 찰진데,
딱 알려준다 그냥 내셔 균열 가라 개사기다,
브루저들 1티어찍으니 담당일진 기강잡으로 올라옴 ㅋㅋ,
모든 챔피언중 가장 역겨운 챔중 하나,
말파 벤이면 이 씹년 아니면 망치게이임,
왜 우리 퀸은 레넥한테 지고상대 퀸은 말파를 찢지,
눈을 조져 발러!,
레넥톤나와서 후픽하는건좋은데 상대레넥톤은 숙7인데 왜 우리퀸은 숙련도가 잠겨있냐구,
요즘 원딜들 트포 좋아보이던데 퀸도 트포 괜찮지 않을까요? 궁금해서 물어봅니다얘는 치명템으로 하나 빠르게 잡는데 특화되어있는지라 돌풍이 더 나을듯 합니다,
카밀 퀸 피오라 티모 케일 삭제하면 깨끗할텐데 이 뻔뻔한새끼들 삭제좀해라,
"말파 밴? 바로 ""요네""",
이렐유저라 얘보면 싱글벙글 이렐박음 ㅋㅋ,
탑 삭제명단: 다리 피오라 뽀삐 레넥 아트 일라 퀸 베인,
얘 2렙 표식3번 풀콤딜이 탈론보다 쎔,
말파 밴해봐 ㅋㅋㅋ 콩서스 하면 그만이야,
걍 스킬셋이 개 비열하니까 비열하다 하지 ㅋㅋ실명 달린 챔피언 중에 아군으로든 상대팀으로든 기분 안 나쁜 챔피언을 본 적이 없음,
스탑 포스팅 어바웃 발러,
제 눈좀 가만히 둬주세요,
제 눈좀 가만히 둬주세요,
요즘 원딜들 트포 좋아보이던데 퀸도 트포 괜찮지 않을까요? 궁금해서 물어봅니다,
안티티티티 브루저브루저배댓 사라지자마자 훔치고 앉았노,
얘 상대로 나오면 존나든든함 필요할때마다 꺼내먹는 대포거든 ㅋㅋ,
"언뜻 보면 탑챔한테 비열해 보이는 챔프지만(Q=논타겟, 미니언 관통 불가, E=뒤로 밀치고 둔화 but 베인의 선고와 달리 직접 들어가야 한다는 리스크)이런 스킬셋이랑 빨간 물안경처럼 최대 체력 비례 고정데미지가 없기 때문에 카운터챔들 보면 거의 다 탱커류임. 그리고, 돌풍 쿨 30초 증가 and 스태틱 너프, 폭갈 너프 등등 주력템들 죄다 체급 낮아져서 밸류가 좋지 않은편임. 선픽은 자살 행위에 가깝고 상대 탑 정글 픽을 보고 극후픽으로 뽑아야하며 라인전 단계에서는 완벽한 압박을 통한 cs와 포골 차이 벌리기, 갱회피하면서 2대1 드리블, 소규모 교전 빠른합류를 통한 변수창출, 과감한 로밍 등 이런 요구조건을 잘 수행해야 게임을 이길 수 있는 애임. 그러니까 제발 라인전에서 5데스 이상 박아도 몰왕 구인수 나오면 탱커 때려잡는 물안경이랑 비교하면서 무지성 비난 하지 말아줬음 함. 참고로 가렌, 레넥, 다리우스한테 거리조절 못해서 1대1 솔킬 따이는애들은 무지성으로 얘 쓰지 말아주라. 니들땜에 욕먹는거 슬프다..ㅜ",
나실명이라고,
개시발련,
시발새끼,
시발련,
이걸로 탱커잡기 ㅈㄴ 힘듬;,
후반 QEW하면 빈사되는게 볼만해서 못끊는다,
후반 신드라 딜은 w땜시 어지간한 브루저들도 버티기 힘들어함,
말자하보고 얘도 공허챔인줄 알음,
초반만 무난하게 넘기고 루덴나오면 상대미드랑 딜포텐이 다름qew맞으면 반피나가고 25분넘어가면 qew에 원딜 사라짐 마저 250 체력 4천 넘는 탱커도 3분의1피이하면 r한방에 무조건감 그리고 매우 예쁨(특히 별수호자 프레스티지.영꽃),
후반가면 대충 딸깍하면 원딜죽어있는거보면ㅈㄴ웃김,
빅토르 신드라 둘이 엄청 비슷하긴 하네요 스킬셋은 달라도 전체적인 운영 방식이 거의 똑같음,
지금 밸런스가 제일 좋은듯라인전 스택 쌓으면서 넘기고 후반에 딜 보장 되니까,
딴건 모르겠고 별수호자신드라 개 이쁩니다.,
후반에 정말 딜이 잘나옴,
황밸은 아니고 약간 사기과인데,
녹턴같이 확정으로 물리거나 세주같이 하드cc강한 상대로는 부여왕 가는데 이 템 진짜 딜이 안나와 딜감소 하나보고 사는템이고 후반에 일반스킬들 풀콤으로 원래 루덴이면 딜러들 원콤인데 부여왕은 엄청 잘큰거 아니면 원콤이 안남 부여왕은 진짜 생존하면서 cc거는용도?,
시발 롤체 이새끼 전설 삭제좀맨날 뭐만하면 5스테이지에 5코 2성은 기본적으로 갖고 있음 ㅅㅂㅅㅂ,
옛 아우솔 낭만이고 자시고 만나본적이없는데,
한줌도 안되는 옛날 아우솔유저들 아우성치면서 접는다고 난리쳐도 아무 타격도 없을듯...,
옛날엔 우주팽창하고 은하를 던져서 기절시키는 우주의 신이지금은 트름만하면 이기냐..,
아우솔 리메이크 롤백좀 해줬으면.. 간절히 바란다..내 예전 아우솔 너무 그립다..지금 아우솔은 그냥 ㅈㄴ 꼴보기 싫어..,
"리워크 전 아우솔 숙련도 250,000점 유저인데 리워크 하고나서 270,000점에서 접었다. 리웤 전엔 미드 라이너로써 초반을 주도한다는 능동성과 E스킬의 밸류로 격이 다른 합류와 로밍에 후반 가서도 신들린 W카이팅으로 미아핑 세례까지 아우솔 하던 놈들은 재미 볼 곳이 한둘이 아니었다. 근데 리워크 하고나니 라인전은 별가루 파밍 원툴 ㅈ노잼에 후반 가서도 궁싸개 취급인데 어디서 재미를 보냐. 그렇다고 지금 성능이 꿀 빨 정도로 좋냐도 아니고 리워크를 하더라도 챔피언 성향을 이렇게 180도 뒤집어버리는게 맞냐는거지... 만당도 리웤 전 볼베를 그렇게 찾는 이유를 알게 됐다",
